instrument_token	exchange_token	tradingsymbol	name	last_price	expiry	strike	tick_size	lot_size	instrument_type	segment	exchange
11768578	45971	NIFTY21JUN9500PE	NIFTY	0	6/24/2021	9500	0.05	75	PE	NFO-OPT	NFO
11769602	45975	NIFTY21JUN9700PE	NIFTY	0	6/24/2021	9700	0.05	75	PE	NFO-OPT	NFO
12608514	49252	NIFTY2160312800CE	NIFTY	0	6/3/2021	12800	0.05	75	CE	NFO-OPT	NFO
12608770	49253	NIFTY2160312800PE	NIFTY	0	6/3/2021	12800	0.05	75	PE	NFO-OPT	NFO
12609026	49254	NIFTY2160312850CE	NIFTY	0	6/3/2021	12850	0.05	75	CE	NFO-OPT	NFO
12609282	49255	NIFTY2160312850PE	NIFTY	0	6/3/2021	12850	0.05	75	PE	NFO-OPT	NFO
12609538	49256	NIFTY2160312900CE	NIFTY	0	6/3/2021	12900	0.05	75	CE	NFO-OPT	NFO
12609794	49257	NIFTY2160312900PE	NIFTY	0	6/3/2021	12900	0.05	75	PE	NFO-OPT	NFO
12610050	49258	NIFTY2160312950CE	NIFTY	0	6/3/2021	12950	0.05	75	CE	NFO-OPT	NFO
12610306	49259	NIFTY2160312950PE	NIFTY	0	6/3/2021	12950	0.05	75	PE	NFO-OPT	NFO
12610562	49260	NIFTY2160313000CE	NIFTY	0	6/3/2021	13000	0.05	75	CE	NFO-OPT	NFO
12610818	49261	NIFTY2160313000PE	NIFTY	0	6/3/2021	13000	0.05	75	PE	NFO-OPT	NFO
12611074	49262	NIFTY2160313050CE	NIFTY	0	6/3/2021	13050	0.05	75	CE	NFO-OPT	NFO
12611330	49263	NIFTY2160313050PE	NIFTY	0	6/3/2021	13050	0.05	75	PE	NFO-OPT	NFO
12611586	49264	NIFTY2160313100CE	NIFTY	0	6/3/2021	13100	0.05	75	CE	NFO-OPT	NFO
12611842	49265	NIFTY2160313100PE	NIFTY	0	6/3/2021	13100	0.05	75	PE	NFO-OPT	NFO
10151938	39656	NIFTY2160313150CE	NIFTY	0	6/3/2021	13150	0.05	75	CE	NFO-OPT	NFO
10152194	39657	NIFTY2160313150PE	NIFTY	0	6/3/2021	13150	0.05	75	PE	NFO-OPT	NFO
10153474	39662	NIFTY2160313200CE	NIFTY	0	6/3/2021	13200	0.05	75	CE	NFO-OPT	NFO
10153730	39663	NIFTY2160313200PE	NIFTY	0	6/3/2021	13200	0.05	75	PE	NFO-OPT	NFO
10155522	39670	NIFTY2160313250CE	NIFTY	0	6/3/2021	13250	0.05	75	CE	NFO-OPT	NFO
10155778	39671	NIFTY2160313250PE	NIFTY	0	6/3/2021	13250	0.05	75	PE	NFO-OPT	NFO
10156546	39674	NIFTY2160313300CE	NIFTY	0	6/3/2021	13300	0.05	75	CE	NFO-OPT	NFO
10156802	39675	NIFTY2160313300PE	NIFTY	0	6/3/2021	13300	0.05	75	PE	NFO-OPT	NFO
10506242	41040	NIFTY2160313350CE	NIFTY	0	6/3/2021	13350	0.05	75	CE	NFO-OPT	NFO
10506498	41041	NIFTY2160313350PE	NIFTY	0	6/3/2021	13350	0.05	75	PE	NFO-OPT	NFO
10506754	41042	NIFTY2160313400CE	NIFTY	0	6/3/2021	13400	0.05	75	CE	NFO-OPT	NFO
10507010	41043	NIFTY2160313400PE	NIFTY	0	6/3/2021	13400	0.05	75	PE	NFO-OPT	NFO
10507266	41044	NIFTY2160313450CE	NIFTY	0	6/3/2021	13450	0.05	75	CE	NFO-OPT	NFO
10507522	41045	NIFTY2160313450PE	NIFTY	0	6/3/2021	13450	0.05	75	PE	NFO-OPT	NFO
10507778	41046	NIFTY2160313500CE	NIFTY	0	6/3/2021	13500	0.05	75	CE	NFO-OPT	NFO
10508034	41047	NIFTY2160313500PE	NIFTY	0	6/3/2021	13500	0.05	75	PE	NFO-OPT	NFO
10508290	41048	NIFTY2160313550CE	NIFTY	0	6/3/2021	13550	0.05	75	CE	NFO-OPT	NFO
10508546	41049	NIFTY2160313550PE	NIFTY	0	6/3/2021	13550	0.05	75	PE	NFO-OPT	NFO
10508802	41050	NIFTY2160313600CE	NIFTY	0	6/3/2021	13600	0.05	75	CE	NFO-OPT	NFO
10509058	41051	NIFTY2160313600PE	NIFTY	0	6/3/2021	13600	0.05	75	PE	NFO-OPT	NFO
10509314	41052	NIFTY2160313650CE	NIFTY	0	6/3/2021	13650	0.05	75	CE	NFO-OPT	NFO
10509570	41053	NIFTY2160313650PE	NIFTY	0	6/3/2021	13650	0.05	75	PE	NFO-OPT	NFO
10509826	41054	NIFTY2160313700CE	NIFTY	0	6/3/2021	13700	0.05	75	CE	NFO-OPT	NFO
10510082	41055	NIFTY2160313700PE	NIFTY	0	6/3/2021	13700	0.05	75	PE	NFO-OPT	NFO
10510850	41058	NIFTY2160313750CE	NIFTY	0	6/3/2021	13750	0.05	75	CE	NFO-OPT	NFO
10511106	41059	NIFTY2160313750PE	NIFTY	0	6/3/2021	13750	0.05	75	PE	NFO-OPT	NFO
10511362	41060	NIFTY2160313800CE	NIFTY	0	6/3/2021	13800	0.05	75	CE	NFO-OPT	NFO
10511618	41061	NIFTY2160313800PE	NIFTY	0	6/3/2021	13800	0.05	75	PE	NFO-OPT	NFO
10512386	41064	NIFTY2160313850CE	NIFTY	0	6/3/2021	13850	0.05	75	CE	NFO-OPT	NFO
10512642	41065	NIFTY2160313850PE	NIFTY	0	6/3/2021	13850	0.05	75	PE	NFO-OPT	NFO
10512898	41066	NIFTY2160313900CE	NIFTY	0	6/3/2021	13900	0.05	75	CE	NFO-OPT	NFO
10513154	41067	NIFTY2160313900PE	NIFTY	0	6/3/2021	13900	0.05	75	PE	NFO-OPT	NFO
10513410	41068	NIFTY2160313950CE	NIFTY	0	6/3/2021	13950	0.05	75	CE	NFO-OPT	NFO
10514178	41071	NIFTY2160313950PE	NIFTY	0	6/3/2021	13950	0.05	75	PE	NFO-OPT	NFO
10514434	41072	NIFTY2160314000CE	NIFTY	0	6/3/2021	14000	0.05	75	CE	NFO-OPT	NFO
10514690	41073	NIFTY2160314000PE	NIFTY	0	6/3/2021	14000	0.05	75	PE	NFO-OPT	NFO
10516482	41080	NIFTY2160314050CE	NIFTY	0	6/3/2021	14050	0.05	75	CE	NFO-OPT	NFO
10516738	41081	NIFTY2160314050PE	NIFTY	0	6/3/2021	14050	0.05	75	PE	NFO-OPT	NFO
10516994	41082	NIFTY2160314100CE	NIFTY	0	6/3/2021	14100	0.05	75	CE	NFO-OPT	NFO
10518018	41086	NIFTY2160314100PE	NIFTY	0	6/3/2021	14100	0.05	75	PE	NFO-OPT	NFO
10518274	41087	NIFTY2160314150CE	NIFTY	0	6/3/2021	14150	0.05	75	CE	NFO-OPT	NFO
10518786	41089	NIFTY2160314150PE	NIFTY	0	6/3/2021	14150	0.05	75	PE	NFO-OPT	NFO
10523906	41109	NIFTY2160314200CE	NIFTY	0	6/3/2021	14200	0.05	75	CE	NFO-OPT	NFO
10524162	41110	NIFTY2160314200PE	NIFTY	0	6/3/2021	14200	0.05	75	PE	NFO-OPT	NFO
10524418	41111	NIFTY2160314250CE	NIFTY	0	6/3/2021	14250	0.05	75	CE	NFO-OPT	NFO
10524674	41112	NIFTY2160314250PE	NIFTY	0	6/3/2021	14250	0.05	75	PE	NFO-OPT	NFO
10524930	41113	NIFTY2160314300CE	NIFTY	0	6/3/2021	14300	0.05	75	CE	NFO-OPT	NFO
10525186	41114	NIFTY2160314300PE	NIFTY	0	6/3/2021	14300	0.05	75	PE	NFO-OPT	NFO
10525442	41115	NIFTY2160314350CE	NIFTY	0	6/3/2021	14350	0.05	75	CE	NFO-OPT	NFO
10525698	41116	NIFTY2160314350PE	NIFTY	0	6/3/2021	14350	0.05	75	PE	NFO-OPT	NFO
10525954	41117	NIFTY2160314400CE	NIFTY	0	6/3/2021	14400	0.05	75	CE	NFO-OPT	NFO
10526210	41118	NIFTY2160314400PE	NIFTY	0	6/3/2021	14400	0.05	75	PE	NFO-OPT	NFO
10526466	41119	NIFTY2160314450CE	NIFTY	0	6/3/2021	14450	0.05	75	CE	NFO-OPT	NFO
10526722	41120	NIFTY2160314450PE	NIFTY	0	6/3/2021	14450	0.05	75	PE	NFO-OPT	NFO
10526978	41121	NIFTY2160314500CE	NIFTY	0	6/3/2021	14500	0.05	75	CE	NFO-OPT	NFO
10527234	41122	NIFTY2160314500PE	NIFTY	0	6/3/2021	14500	0.05	75	PE	NFO-OPT	NFO
10527490	41123	NIFTY2160314550CE	NIFTY	0	6/3/2021	14550	0.05	75	CE	NFO-OPT	NFO
10527746	41124	NIFTY2160314550PE	NIFTY	0	6/3/2021	14550	0.05	75	PE	NFO-OPT	NFO
10528002	41125	NIFTY2160314600CE	NIFTY	0	6/3/2021	14600	0.05	75	CE	NFO-OPT	NFO
10528258	41126	NIFTY2160314600PE	NIFTY	0	6/3/2021	14600	0.05	75	PE	NFO-OPT	NFO
10530562	41135	NIFTY2160314650CE	NIFTY	0	6/3/2021	14650	0.05	75	CE	NFO-OPT	NFO
10531074	41137	NIFTY2160314650PE	NIFTY	0	6/3/2021	14650	0.05	75	PE	NFO-OPT	NFO
10532354	41142	NIFTY2160314700CE	NIFTY	0	6/3/2021	14700	0.05	75	CE	NFO-OPT	NFO
10532866	41144	NIFTY2160314700PE	NIFTY	0	6/3/2021	14700	0.05	75	PE	NFO-OPT	NFO
10533122	41145	NIFTY2160314750CE	NIFTY	0	6/3/2021	14750	0.05	75	CE	NFO-OPT	NFO
10533634	41147	NIFTY2160314750PE	NIFTY	0	6/3/2021	14750	0.05	75	PE	NFO-OPT	NFO
10533890	41148	NIFTY2160314800CE	NIFTY	0	6/3/2021	14800	0.05	75	CE	NFO-OPT	NFO
10538498	41166	NIFTY2160314800PE	NIFTY	0	6/3/2021	14800	0.05	75	PE	NFO-OPT	NFO
10540290	41173	NIFTY2160314850CE	NIFTY	0	6/3/2021	14850	0.05	75	CE	NFO-OPT	NFO
10541570	41178	NIFTY2160314850PE	NIFTY	0	6/3/2021	14850	0.05	75	PE	NFO-OPT	NFO
10541826	41179	NIFTY2160314900CE	NIFTY	0	6/3/2021	14900	0.05	75	CE	NFO-OPT	NFO
10542082	41180	NIFTY2160314900PE	NIFTY	0	6/3/2021	14900	0.05	75	PE	NFO-OPT	NFO
10542338	41181	NIFTY2160314950CE	NIFTY	0	6/3/2021	14950	0.05	75	CE	NFO-OPT	NFO
10542594	41182	NIFTY2160314950PE	NIFTY	0	6/3/2021	14950	0.05	75	PE	NFO-OPT	NFO
10542850	41183	NIFTY2160315000CE	NIFTY	0	6/3/2021	15000	0.05	75	CE	NFO-OPT	NFO
10543106	41184	NIFTY2160315000PE	NIFTY	0	6/3/2021	15000	0.05	75	PE	NFO-OPT	NFO
10543362	41185	NIFTY2160315050CE	NIFTY	0	6/3/2021	15050	0.05	75	CE	NFO-OPT	NFO
10543618	41186	NIFTY2160315050PE	NIFTY	0	6/3/2021	15050	0.05	75	PE	NFO-OPT	NFO
10543874	41187	NIFTY2160315100CE	NIFTY	0	6/3/2021	15100	0.05	75	CE	NFO-OPT	NFO
10544130	41188	NIFTY2160315100PE	NIFTY	0	6/3/2021	15100	0.05	75	PE	NFO-OPT	NFO
10544898	41191	NIFTY2160315150CE	NIFTY	0	6/3/2021	15150	0.05	75	CE	NFO-OPT	NFO
10545154	41192	NIFTY2160315150PE	NIFTY	0	6/3/2021	15150	0.05	75	PE	NFO-OPT	NFO
10545410	41193	NIFTY2160315200CE	NIFTY	0	6/3/2021	15200	0.05	75	CE	NFO-OPT	NFO
10545666	41194	NIFTY2160315200PE	NIFTY	0	6/3/2021	15200	0.05	75	PE	NFO-OPT	NFO
10545922	41195	NIFTY2160315250CE	NIFTY	0	6/3/2021	15250	0.05	75	CE	NFO-OPT	NFO
10546178	41196	NIFTY2160315250PE	NIFTY	0	6/3/2021	15250	0.05	75	PE	NFO-OPT	NFO
10546434	41197	NIFTY2160315300CE	NIFTY	0	6/3/2021	15300	0.05	75	CE	NFO-OPT	NFO
10546690	41198	NIFTY2160315300PE	NIFTY	0	6/3/2021	15300	0.05	75	PE	NFO-OPT	NFO
10549506	41209	NIFTY2160315350CE	NIFTY	0	6/3/2021	15350	0.05	75	CE	NFO-OPT	NFO
10550786	41214	NIFTY2160315350PE	NIFTY	0	6/3/2021	15350	0.05	75	PE	NFO-OPT	NFO
10551042	41215	NIFTY2160315400CE	NIFTY	0	6/3/2021	15400	0.05	75	CE	NFO-OPT	NFO
10551554	41217	NIFTY2160315400PE	NIFTY	0	6/3/2021	15400	0.05	75	PE	NFO-OPT	NFO
10551810	41218	NIFTY2160315450CE	NIFTY	0	6/3/2021	15450	0.05	75	CE	NFO-OPT	NFO
10553346	41224	NIFTY2160315450PE	NIFTY	0	6/3/2021	15450	0.05	75	PE	NFO-OPT	NFO
10557186	41239	NIFTY2160315500CE	NIFTY	0	6/3/2021	15500	0.05	75	CE	NFO-OPT	NFO
10557442	41240	NIFTY2160315500PE	NIFTY	0	6/3/2021	15500	0.05	75	PE	NFO-OPT	NFO
10558210	41243	NIFTY2160315550CE	NIFTY	0	6/3/2021	15550	0.05	75	CE	NFO-OPT	NFO
10560514	41252	NIFTY2160315550PE	NIFTY	0	6/3/2021	15550	0.05	75	PE	NFO-OPT	NFO
10560770	41253	NIFTY2160315600CE	NIFTY	0	6/3/2021	15600	0.05	75	CE	NFO-OPT	NFO
10561026	41254	NIFTY2160315600PE	NIFTY	0	6/3/2021	15600	0.05	75	PE	NFO-OPT	NFO
10561282	41255	NIFTY2160315650CE	NIFTY	0	6/3/2021	15650	0.05	75	CE	NFO-OPT	NFO
10561538	41256	NIFTY2160315650PE	NIFTY	0	6/3/2021	15650	0.05	75	PE	NFO-OPT	NFO
10561794	41257	NIFTY2160315700CE	NIFTY	0	6/3/2021	15700	0.05	75	CE	NFO-OPT	NFO
10562050	41258	NIFTY2160315700PE	NIFTY	0	6/3/2021	15700	0.05	75	PE	NFO-OPT	NFO
10562306	41259	NIFTY2160315750CE	NIFTY	0	6/3/2021	15750	0.05	75	CE	NFO-OPT	NFO
10562562	41260	NIFTY2160315750PE	NIFTY	0	6/3/2021	15750	0.05	75	PE	NFO-OPT	NFO
10562818	41261	NIFTY2160315800CE	NIFTY	0	6/3/2021	15800	0.05	75	CE	NFO-OPT	NFO
10565122	41270	NIFTY2160315800PE	NIFTY	0	6/3/2021	15800	0.05	75	PE	NFO-OPT	NFO
10565378	41271	NIFTY2160315850CE	NIFTY	0	6/3/2021	15850	0.05	75	CE	NFO-OPT	NFO
10565634	41272	NIFTY2160315850PE	NIFTY	0	6/3/2021	15850	0.05	75	PE	NFO-OPT	NFO
10565890	41273	NIFTY2160315900CE	NIFTY	0	6/3/2021	15900	0.05	75	CE	NFO-OPT	NFO
10566146	41274	NIFTY2160315900PE	NIFTY	0	6/3/2021	15900	0.05	75	PE	NFO-OPT	NFO
10566402	41275	NIFTY2160315950CE	NIFTY	0	6/3/2021	15950	0.05	75	CE	NFO-OPT	NFO
10566658	41276	NIFTY2160315950PE	NIFTY	0	6/3/2021	15950	0.05	75	PE	NFO-OPT	NFO
10566914	41277	NIFTY2160316000CE	NIFTY	0	6/3/2021	16000	0.05	75	CE	NFO-OPT	NFO
10567170	41278	NIFTY2160316000PE	NIFTY	0	6/3/2021	16000	0.05	75	PE	NFO-OPT	NFO
10567426	41279	NIFTY2160316050CE	NIFTY	0	6/3/2021	16050	0.05	75	CE	NFO-OPT	NFO
10568194	41282	NIFTY2160316050PE	NIFTY	0	6/3/2021	16050	0.05	75	PE	NFO-OPT	NFO
10568450	41283	NIFTY2160316100CE	NIFTY	0	6/3/2021	16100	0.05	75	CE	NFO-OPT	NFO
10568706	41284	NIFTY2160316100PE	NIFTY	0	6/3/2021	16100	0.05	75	PE	NFO-OPT	NFO
10573826	41304	NIFTY2160316150CE	NIFTY	0	6/3/2021	16150	0.05	75	CE	NFO-OPT	NFO
10574082	41305	NIFTY2160316150PE	NIFTY	0	6/3/2021	16150	0.05	75	PE	NFO-OPT	NFO
10574850	41308	NIFTY2160316200CE	NIFTY	0	6/3/2021	16200	0.05	75	CE	NFO-OPT	NFO
10575106	41309	NIFTY2160316200PE	NIFTY	0	6/3/2021	16200	0.05	75	PE	NFO-OPT	NFO
10576386	41314	NIFTY2160316250CE	NIFTY	0	6/3/2021	16250	0.05	75	CE	NFO-OPT	NFO
10580226	41329	NIFTY2160316250PE	NIFTY	0	6/3/2021	16250	0.05	75	PE	NFO-OPT	NFO
10580482	41330	NIFTY2160316300CE	NIFTY	0	6/3/2021	16300	0.05	75	CE	NFO-OPT	NFO
10580738	41331	NIFTY2160316300PE	NIFTY	0	6/3/2021	16300	0.05	75	PE	NFO-OPT	NFO
10580994	41332	NIFTY2160316350CE	NIFTY	0	6/3/2021	16350	0.05	75	CE	NFO-OPT	NFO
10581250	41333	NIFTY2160316350PE	NIFTY	0	6/3/2021	16350	0.05	75	PE	NFO-OPT	NFO
13774082	53805	NIFTY2160316400CE	NIFTY	0	6/3/2021	16400	0.05	75	CE	NFO-OPT	NFO
13774338	53806	NIFTY2160316400PE	NIFTY	0	6/3/2021	16400	0.05	75	PE	NFO-OPT	NFO
10547458	41201	NIFTY2160316450CE	NIFTY	0	6/3/2021	16450	0.05	75	CE	NFO-OPT	NFO
10547714	41202	NIFTY2160316450PE	NIFTY	0	6/3/2021	16450	0.05	75	PE	NFO-OPT	NFO
11507970	44953	NIFTY2160316500CE	NIFTY	0	6/3/2021	16500	0.05	75	CE	NFO-OPT	NFO
11508226	44954	NIFTY2160316500PE	NIFTY	0	6/3/2021	16500	0.05	75	PE	NFO-OPT	NFO
11510530	44963	NIFTY2160316550CE	NIFTY	0	6/3/2021	16550	0.05	75	CE	NFO-OPT	NFO
11510786	44964	NIFTY2160316550PE	NIFTY	0	6/3/2021	16550	0.05	75	PE	NFO-OPT	NFO
11511042	44965	NIFTY2160316600CE	NIFTY	0	6/3/2021	16600	0.05	75	CE	NFO-OPT	NFO
11511298	44966	NIFTY2160316600PE	NIFTY	0	6/3/2021	16600	0.05	75	PE	NFO-OPT	NFO
11722498	45791	NIFTY2160316650CE	NIFTY	0	6/3/2021	16650	0.05	75	CE	NFO-OPT	NFO
11722754	45792	NIFTY2160316650PE	NIFTY	0	6/3/2021	16650	0.05	75	PE	NFO-OPT	NFO
11723010	45793	NIFTY2160316700CE	NIFTY	0	6/3/2021	16700	0.05	75	CE	NFO-OPT	NFO
11723266	45794	NIFTY2160316700PE	NIFTY	0	6/3/2021	16700	0.05	75	PE	NFO-OPT	NFO
12582658	49151	NIFTY2160316750CE	NIFTY	0	6/3/2021	16750	0.05	75	CE	NFO-OPT	NFO
12582914	49152	NIFTY2160316750PE	NIFTY	0	6/3/2021	16750	0.05	75	PE	NFO-OPT	NFO
12583170	49153	NIFTY2160316800CE	NIFTY	0	6/3/2021	16800	0.05	75	CE	NFO-OPT	NFO
12583426	49154	NIFTY2160316800PE	NIFTY	0	6/3/2021	16800	0.05	75	PE	NFO-OPT	NFO
13273602	51850	NIFTY2160316850CE	NIFTY	0	6/3/2021	16850	0.05	75	CE	NFO-OPT	NFO
13274370	51853	NIFTY2160316850PE	NIFTY	0	6/3/2021	16850	0.05	75	PE	NFO-OPT	NFO
8993794	35132	NIFTY2160316900CE	NIFTY	0	6/3/2021	16900	0.05	75	CE	NFO-OPT	NFO
8994050	35133	NIFTY2160316900PE	NIFTY	0	6/3/2021	16900	0.05	75	PE	NFO-OPT	NFO
8994306	35134	NIFTY2160316950CE	NIFTY	0	6/3/2021	16950	0.05	75	CE	NFO-OPT	NFO
8995074	35137	NIFTY2160316950PE	NIFTY	0	6/3/2021	16950	0.05	75	PE	NFO-OPT	NFO
12612098	49266	NIFTY2161012800CE	NIFTY	0	6/10/2021	12800	0.05	75	CE	NFO-OPT	NFO
12612354	49267	NIFTY2161012800PE	NIFTY	0	6/10/2021	12800	0.05	75	PE	NFO-OPT	NFO
12612610	49268	NIFTY2161012850CE	NIFTY	0	6/10/2021	12850	0.05	75	CE	NFO-OPT	NFO
12612866	49269	NIFTY2161012850PE	NIFTY	0	6/10/2021	12850	0.05	75	PE	NFO-OPT	NFO
12613122	49270	NIFTY2161012900CE	NIFTY	0	6/10/2021	12900	0.05	75	CE	NFO-OPT	NFO
12613378	49271	NIFTY2161012900PE	NIFTY	0	6/10/2021	12900	0.05	75	PE	NFO-OPT	NFO
12613890	49273	NIFTY2161012950CE	NIFTY	0	6/10/2021	12950	0.05	75	CE	NFO-OPT	NFO
12614146	49274	NIFTY2161012950PE	NIFTY	0	6/10/2021	12950	0.05	75	PE	NFO-OPT	NFO
12614402	49275	NIFTY2161013000CE	NIFTY	0	6/10/2021	13000	0.05	75	CE	NFO-OPT	NFO
12614658	49276	NIFTY2161013000PE	NIFTY	0	6/10/2021	13000	0.05	75	PE	NFO-OPT	NFO
12615682	49280	NIFTY2161013050CE	NIFTY	0	6/10/2021	13050	0.05	75	CE	NFO-OPT	NFO
12615938	49281	NIFTY2161013050PE	NIFTY	0	6/10/2021	13050	0.05	75	PE	NFO-OPT	NFO
12616194	49282	NIFTY2161013100CE	NIFTY	0	6/10/2021	13100	0.05	75	CE	NFO-OPT	NFO
12616450	49283	NIFTY2161013100PE	NIFTY	0	6/10/2021	13100	0.05	75	PE	NFO-OPT	NFO
12616962	49285	NIFTY2161013150CE	NIFTY	0	6/10/2021	13150	0.05	75	CE	NFO-OPT	NFO
12617218	49286	NIFTY2161013150PE	NIFTY	0	6/10/2021	13150	0.05	75	PE	NFO-OPT	NFO
12617474	49287	NIFTY2161013200CE	NIFTY	0	6/10/2021	13200	0.05	75	CE	NFO-OPT	NFO
12617730	49288	NIFTY2161013200PE	NIFTY	0	6/10/2021	13200	0.05	75	PE	NFO-OPT	NFO
12617986	49289	NIFTY2161013250CE	NIFTY	0	6/10/2021	13250	0.05	75	CE	NFO-OPT	NFO
12618242	49290	NIFTY2161013250PE	NIFTY	0	6/10/2021	13250	0.05	75	PE	NFO-OPT	NFO
12618498	49291	NIFTY2161013300CE	NIFTY	0	6/10/2021	13300	0.05	75	CE	NFO-OPT	NFO
12618754	49292	NIFTY2161013300PE	NIFTY	0	6/10/2021	13300	0.05	75	PE	NFO-OPT	NFO
12172546	47549	NIFTY2161013350CE	NIFTY	0	6/10/2021	13350	0.05	75	CE	NFO-OPT	NFO
12172802	47550	NIFTY2161013350PE	NIFTY	0	6/10/2021	13350	0.05	75	PE	NFO-OPT	NFO
12174082	47555	NIFTY2161013400CE	NIFTY	0	6/10/2021	13400	0.05	75	CE	NFO-OPT	NFO
12174594	47557	NIFTY2161013400PE	NIFTY	0	6/10/2021	13400	0.05	75	PE	NFO-OPT	NFO
12174850	47558	NIFTY2161013450CE	NIFTY	0	6/10/2021	13450	0.05	75	CE	NFO-OPT	NFO
12175106	47559	NIFTY2161013450PE	NIFTY	0	6/10/2021	13450	0.05	75	PE	NFO-OPT	NFO
12175362	47560	NIFTY2161013500CE	NIFTY	0	6/10/2021	13500	0.05	75	CE	NFO-OPT	NFO
12175874	47562	NIFTY2161013500PE	NIFTY	0	6/10/2021	13500	0.05	75	PE	NFO-OPT	NFO
12176386	47564	NIFTY2161013550CE	NIFTY	0	6/10/2021	13550	0.05	75	CE	NFO-OPT	NFO
12176642	47565	NIFTY2161013550PE	NIFTY	0	6/10/2021	13550	0.05	75	PE	NFO-OPT	NFO
12176898	47566	NIFTY2161013600CE	NIFTY	0	6/10/2021	13600	0.05	75	CE	NFO-OPT	NFO
12177154	47567	NIFTY2161013600PE	NIFTY	0	6/10/2021	13600	0.05	75	PE	NFO-OPT	NFO
12177410	47568	NIFTY2161013650CE	NIFTY	0	6/10/2021	13650	0.05	75	CE	NFO-OPT	NFO
12180482	47580	NIFTY2161013650PE	NIFTY	0	6/10/2021	13650	0.05	75	PE	NFO-OPT	NFO
12180738	47581	NIFTY2161013700CE	NIFTY	0	6/10/2021	13700	0.05	75	CE	NFO-OPT	NFO
12180994	47582	NIFTY2161013700PE	NIFTY	0	6/10/2021	13700	0.05	75	PE	NFO-OPT	NFO
12182018	47586	NIFTY2161013750CE	NIFTY	0	6/10/2021	13750	0.05	75	CE	NFO-OPT	NFO
12182274	47587	NIFTY2161013750PE	NIFTY	0	6/10/2021	13750	0.05	75	PE	NFO-OPT	NFO
12182530	47588	NIFTY2161013800CE	NIFTY	0	6/10/2021	13800	0.05	75	CE	NFO-OPT	NFO
12184066	47594	NIFTY2161013800PE	NIFTY	0	6/10/2021	13800	0.05	75	PE	NFO-OPT	NFO
12184322	47595	NIFTY2161013850CE	NIFTY	0	6/10/2021	13850	0.05	75	CE	NFO-OPT	NFO
12184578	47596	NIFTY2161013850PE	NIFTY	0	6/10/2021	13850	0.05	75	PE	NFO-OPT	NFO
12184834	47597	NIFTY2161013900CE	NIFTY	0	6/10/2021	13900	0.05	75	CE	NFO-OPT	NFO
12185602	47600	NIFTY2161013900PE	NIFTY	0	6/10/2021	13900	0.05	75	PE	NFO-OPT	NFO
12186626	47604	NIFTY2161013950CE	NIFTY	0	6/10/2021	13950	0.05	75	CE	NFO-OPT	NFO
12187394	47607	NIFTY2161013950PE	NIFTY	0	6/10/2021	13950	0.05	75	PE	NFO-OPT	NFO
12187650	47608	NIFTY2161014000CE	NIFTY	0	6/10/2021	14000	0.05	75	CE	NFO-OPT	NFO
12187906	47609	NIFTY2161014000PE	NIFTY	0	6/10/2021	14000	0.05	75	PE	NFO-OPT	NFO
12188418	47611	NIFTY2161014050CE	NIFTY	0	6/10/2021	14050	0.05	75	CE	NFO-OPT	NFO
12188674	47612	NIFTY2161014050PE	NIFTY	0	6/10/2021	14050	0.05	75	PE	NFO-OPT	NFO
12189186	47614	NIFTY2161014100CE	NIFTY	0	6/10/2021	14100	0.05	75	CE	NFO-OPT	NFO
12189442	47615	NIFTY2161014100PE	NIFTY	0	6/10/2021	14100	0.05	75	PE	NFO-OPT	NFO
12190466	47619	NIFTY2161014150CE	NIFTY	0	6/10/2021	14150	0.05	75	CE	NFO-OPT	NFO
12190722	47620	NIFTY2161014150PE	NIFTY	0	6/10/2021	14150	0.05	75	PE	NFO-OPT	NFO
12192514	47627	NIFTY2161014200CE	NIFTY	0	6/10/2021	14200	0.05	75	CE	NFO-OPT	NFO
12192770	47628	NIFTY2161014200PE	NIFTY	0	6/10/2021	14200	0.05	75	PE	NFO-OPT	NFO
12193538	47631	NIFTY2161014250CE	NIFTY	0	6/10/2021	14250	0.05	75	CE	NFO-OPT	NFO
12193794	47632	NIFTY2161014250PE	NIFTY	0	6/10/2021	14250	0.05	75	PE	NFO-OPT	NFO
12194050	47633	NIFTY2161014300CE	NIFTY	0	6/10/2021	14300	0.05	75	CE	NFO-OPT	NFO
12194306	47634	NIFTY2161014300PE	NIFTY	0	6/10/2021	14300	0.05	75	PE	NFO-OPT	NFO
12194562	47635	NIFTY2161014350CE	NIFTY	0	6/10/2021	14350	0.05	75	CE	NFO-OPT	NFO
12195330	47638	NIFTY2161014350PE	NIFTY	0	6/10/2021	14350	0.05	75	PE	NFO-OPT	NFO
12196354	47642	NIFTY2161014400CE	NIFTY	0	6/10/2021	14400	0.05	75	CE	NFO-OPT	NFO
12196610	47643	NIFTY2161014400PE	NIFTY	0	6/10/2021	14400	0.05	75	PE	NFO-OPT	NFO
12196866	47644	NIFTY2161014450CE	NIFTY	0	6/10/2021	14450	0.05	75	CE	NFO-OPT	NFO
12197122	47645	NIFTY2161014450PE	NIFTY	0	6/10/2021	14450	0.05	75	PE	NFO-OPT	NFO
12199170	47653	NIFTY2161014500CE	NIFTY	0	6/10/2021	14500	0.05	75	CE	NFO-OPT	NFO
12200962	47660	NIFTY2161014500PE	NIFTY	0	6/10/2021	14500	0.05	75	PE	NFO-OPT	NFO
